"","observed","chao1","diversity_inverse_simpson","diversity_gini_simpson","diversity_shannon","diversity_fisher","diversity_coverage","evenness_camargo","evenness_pielou","evenness_simpson","evenness_evar","evenness_bulla","dominance_dbp","dominance_dmn","dominance_absolute","dominance_relative","dominance_simpson","dominance_core_abundance","dominance_gini","rarity_log_modulo_skewness","rarity_low_abundance","rarity_rare_abundance"
"CM12_1",29,32.5,3.46174084023374,0.711128,1.88317447672271,6.7051154650831,2,1,0.559254241920965,0.119370373801163,0.304046470721637,0.297714285714286,0.498,0.646,249,0.498,0.288872,0.658,0.998854198473283,2.05077709863827,0,0.102
"CM2_1",23,23.25,4.55921508553087,0.780664,1.9995841352899,4.97915920071674,2,1,0.637725346496089,0.198226742849168,0.307605488386746,0.364272727272727,0.326,0.638,163,0.326,0.219336,0.504,0.998838167938931,2.01071570176736,0,0.0639999999999999
"CM3_1",27,34.2,6.21272365805169,0.83904,2.17006382256553,6.11385018962284,3,1,0.658425738527641,0.230100876224137,0.240966027757397,0.333538461538462,0.254,0.44,127,0.254,0.16096,0.504,0.9987,2.02837210720267,0,0.096
"CM4_1",44,46.7692307692308,5.60211535875947,0.821496,2.48175730373841,11.6271251604,2,1,0.655822657906475,0.12732080360817,0.377957955058086,0.37693023255814,0.374,0.514,187,0.374,0.178504,0.588,0.997856488549618,2.04251975200878,0,0.312
"CM5_1",22,23.2,3.63329845366818,0.724768,1.75664463108258,4.7056775666431,2,1,0.568301683845864,0.16514992971219,0.260114910955678,0.3,0.44,0.7,220,0.44,0.275232,0.416,0.999096946564885,2.02412148525127,0,0.0459999999999999
"CM6_1",24,39,4.8902625092915,0.795512,1.96861968872491,5.25676062752235,2,1,0.619441895516721,0.203760937887146,0.219117656684962,0.315826086956522,0.326,0.586,163,0.326,0.204488,0.662,0.99894427480916,2.03170456687838,0,0.076
"CM7_1",32,37.25,5.4437766745057,0.816304,2.27214137782089,7.6212341912171,2,1,0.655601419596162,0.170118021078303,0.330267270778861,0.365161290322581,0.334,0.552,167,0.334,0.183696,0.562,0.998387786259542,2.04691617069128,0,0.128
"CM8_1",28,28.1666666666667,6.45861320657229,0.845168,2.3781929240519,6.40751711355849,3,0.998071428571429,0.713699569396134,0.230664757377582,0.341902558132165,0.419259259259259,0.318,0.456,159,0.318,0.154832,0.528,0.998357251908397,2.00000400286222,0,0.286
"CM9_1",29,32.75,7.01144267444469,0.857376,2.4041183896268,6.7051154650831,3,1,0.713961145978807,0.241773885325679,0.293091816719888,0.406428571428571,0.284,0.446,142,0.284,0.142624,0.544,0.998368702290076,2.01184290291699,0,0.208
"CN1_1",27,29.1428571428571,6.19149041557284,0.838488,2.16817033888373,6.11385018962284,3,1,0.657851230820258,0.229314459836031,0.263459401335756,0.313769230769231,0.25,0.45,125,0.25,0.161512,0.548,0.998680152671756,2.04513759702195,0,0.106
"CN10_1",22,44.5,6.20809535634467,0.83892,2.05531677805,4.7056775666431,3,1,0.664926738814914,0.282186152561122,0.189695973624039,0.332380952380952,0.234,0.452,117,0.234,0.16108,0.45,0.998850381679389,2.02540302655664,0,0.138
"CN11_1",16,16,4.15503257545539,0.759328,1.8704601361942,3.1545409769796,2,1,0.674625890666966,0.259689535965962,0.27618861415127,0.424,0.426,0.622,213,0.426,0.240672,0.71,0.999042748091603,1.85141529535361,0,0.09
"CN12_1",25,39,5.70645971239443,0.82476,2.20242987654211,5.5384363942988,2,1,0.684223311606713,0.228258388495777,0.244493156315936,0.389583333333333,0.344,0.512,172,0.344,0.17524,0.556,0.998669465648855,2.0128797987166,0,0.212
"CN2_1",24,27.75,6.6595631326585,0.84984,2.19494109489253,5.25676062752235,3,1,0.690655732112699,0.277481797194104,0.237068883250225,0.346782608695652,0.256,0.422,128,0.256,0.15016,0.44,0.998690839694656,2.01625338183154,0,0.0499999999999999
"CN3_1",26,30.6666666666667,5.99319173418996,0.833144,2.17097191760739,5.82414534638328,3,1,0.66633136626631,0.230507374391922,0.233041189245457,0.34976,0.31,0.492,155,0.31,0.166856,0.518,0.998725954198473,2.01035399732437,0,0.242
"CN4_1",23,28,5.28675351040433,0.810848,2.14732365519353,4.97915920071674,3,1,0.684843762200088,0.229858848278449,0.243043978701893,0.410727272727273,0.378,0.492,189,0.378,0.189152,0.632,0.998719083969466,1.96298643869492,0,0.12
"CN5_1",24,24.6,5.74369342461977,0.825896,2.17319719916497,5.25676062752235,2,1,0.683813841796078,0.239320559359157,0.289170590025262,0.374260869565217,0.312,0.51,156,0.312,0.174104,0.608,0.998700763358778,2.02470512179603,0,0.1
"CN6_1",17,17.5,6.29057420361331,0.841032,2.10483995297453,3.40203082832597,3,1,0.742916151157577,0.370033776683136,0.25980502291603,0.44125,0.23,0.45,115,0.23,0.158968,0.532,0.998818320610687,1.9611194585911,0,0.098
"CN7_1",21,23,5.77767506355443,0.82692,2.12000494379305,4.43636598748698,2,1,0.696334149988499,0.275127383978782,0.228635263843148,0.4075,0.282,0.538,141,0.282,0.17308,0.64,0.998792366412214,1.95666728496167,0,0.108
"CN8_1",21,24,5.37357063021236,0.813904,2.06846612498662,4.43636598748698,2,1,0.679405774566517,0.255884315724398,0.259649348579338,0.3852,0.298,0.558,149,0.298,0.186096,0.52,0.998837404580152,1.97472665529657,0,0.116
"CN9_1",30,30,10.6076035302105,0.905728,2.76476446171631,7.00661746431841,4,1,0.812879745416357,0.353586784340348,0.404225908087979,0.533103448275862,0.196,0.344,98,0.196,0.094272,0.496,0.99767175572519,1.91887798956456,0,0.192
"CO1",17,20.3333333333333,3.54258183364036,0.71772,1.64983267050136,3.40203082832597,2,1,0.582318544405607,0.208387166684727,0.206534611931221,0.314125,0.442,0.702,221,0.442,0.28228,0.848,0.999235114503817,1.98553818527138,0,0.03
"CO10",30,35.1428571428571,2.47011164904654,0.59516,1.58117151320913,7.00661746431841,1,1,0.464886725402693,0.0823370549682179,0.321015012827786,0.267586206896552,0.612,0.774,306,0.612,0.40484,0.846,0.999020610687023,2.02405737694731,0,0.056
"CO11",25,40.1666666666667,2.92945863604406,0.65864,1.43753113573726,5.5384363942988,2,1,0.446594157075357,0.117178345441762,0.238148669098166,0.195833333333333,0.454,0.81,227,0.454,0.34136,0.558,0.999282442748092,2.05011030335024,0,0.022
"CO12",39,62.75,2.89124300319193,0.654128,1.68530417013177,9.89236318240489,1,1,0.460017964188539,0.0741344359792803,0.343044520581955,0.239421052631579,0.518,0.792,259,0.518,0.345872,0.826,0.998820610687023,2.05844221497852,0,0.116
"CO2",41,50.1666666666667,9.33532486930545,0.89288,2.75713096905208,10.5750911470184,4,1,0.742447142408348,0.227690850470865,0.3227144500624,0.43205,0.248,0.362,124,0.248,0.10712,0.556,0.997632061068702,1.9988894736412,0,0.286
"CO3",14,14.75,3.67798505266875,0.728112,1.58595321950359,2.67351858578147,2,1,0.600954439945723,0.262713218047768,0.186298838269332,0.338461538461538,0.36,0.708,180,0.36,0.271888,0.892,0.999278625954198,1.96419407573483,0,0.018
"CO4",51,60.5454545454545,9.37101731764,0.893288,2.86659644146104,14.2118268069773,3,1,0.729075169967496,0.183745437600784,0.363644993375589,0.41828,0.246,0.38,123,0.246,0.106712,0.596,0.997180916030534,2.03171910909768,0,0.182
"CO5",27,40,3.29902348904724,0.69688,1.66199435064177,6.11385018962284,2,1,0.504270817462114,0.122186055149898,0.245434511609619,0.248307692307692,0.472,0.73,236,0.472,0.30312,0.898,0.999140458015267,2.04878137063021,0,0.078
"CO6",39,41,9.8440699322728,0.898416,2.81370671083699,9.89236318240489,3,1,0.768024939285387,0.252412049545456,0.397401440538399,0.469526315789474,0.18,0.354,90,0.18,0.101584,0.558,0.997388549618321,2.02229122943027,0,0.2
"CO7",19,22.3333333333333,2.20972988261915,0.547456,1.36308354555263,3.91048181046976,1,1,0.462934893606969,0.116301572769429,0.250733996664872,0.265222222222222,0.656,0.756,328,0.656,0.452544,0.794,0.999325190839695,2.00671993064472,0,0.0679999999999999
"CO8",56,62.5,8.65531089876748,0.884464,2.93197477010217,16.1695142712059,3,1,0.728377293554368,0.154559123192276,0.411202936376434,0.450618181818182,0.268,0.44,134,0.268,0.115536,0.628,0.996725954198473,2.05060660376189,0,0.246
"CO9",34,45,3.33475616262939,0.700128,1.98890213739694,8.25119379193406,1,0.998058823529412,0.564009868960698,0.0980810636067467,0.319671473285052,0.339030303030303,0.524,0.65,262,0.524,0.299872,0.32,0.998616030534351,2.04556959523871,0,0.626
"CP1",40,115,1.83032184379301,0.453648,1.31484772931128,10.2318604091337,1,1,0.356435537042266,0.0457580460948253,0.37695739776579,0.196923076923077,0.732,0.824,366,0.732,0.546352,0.17,0.998979389312977,2.05859996168471,0,0.082
"CP10",28,35.5,5.31620805511844,0.811896,2.08628832196719,6.40751711355849,2,1,0.626098522943749,0.189864573397087,0.241668322568826,0.32,0.33,0.52,165,0.33,0.188104,0.886,0.998790076335878,2.0370693787177,0,0.034
"CP11",37,48.6666666666667,2.64785629554313,0.622336,1.743564020981,9.22460118343268,1,1,0.482858946993955,0.0715636836633278,0.335646439956771,0.273444444444444,0.596,0.718,298,0.596,0.377664,0.878,0.99878320610687,2.05283697211478,0,0.0680000000000001
"CP2",33,50.5,2.46441386380663,0.594224,1.50882188007319,7.9343056342081,1,1,0.431522556021692,0.0746792079941404,0.323784486155838,0.206875,0.6,0.804,300,0.6,0.405776,0.898,0.999058015267176,2.05714444445417,0,0.0640000000000001
"CP3",21,48.5,1.34773795661362,0.258016,0.751586862971881,4.43636598748698,1,1,0.246865273075106,0.0641779979339819,0.280928524501078,0.147,0.86,0.896,430,0.86,0.741984,0.1,0.999531297709924,2.05425976911467,0,0.01
"CP4",56,75.4615384615385,11.2037286008784,0.910744,2.91018068891502,16.1695142712059,4,0.998035714285714,0.722963088073313,0.200066582158542,0.342497243824284,0.369309090909091,0.174,0.31,87,0.174,0.089256,0.684,0.99712748091603,2.04990118540521,0,0.166
"CP5",36,43.8571428571429,6.08183720138179,0.835576,2.31944103909383,8.8963555969873,2,1,0.647252345788667,0.168939922260605,0.298874916758395,0.336,0.29,0.516,145,0.29,0.164424,0.828,0.998393893129771,2.04299916766437,0,0.078
"CP6",35,44,11.8708452041785,0.91576,2.82690150619573,8.57188206196835,5,1,0.795112449556198,0.339167005833673,0.298656829010589,0.477352941176471,0.176,0.316,88,0.176,0.08424,0.758,0.99758320610687,2.00705433182507,0,0.144
"CP7",37,50,4.13414472813864,0.758112,2.14240808186675,9.22460118343268,2,1,0.593313981014289,0.111733641301044,0.307668911832707,0.355722222222222,0.448,0.618,224,0.448,0.241888,0.82,0.998470229007633,2.02199179166269,0,0.0659999999999999
"CP8",32,36.6666666666667,6.48273000726066,0.845744,2.38654502993679,7.6212341912171,2,1,0.688611335909603,0.202585312726896,0.291142230135078,0.4,0.278,0.514,139,0.278,0.154256,0.812,0.998338167938931,1.99463676766782,0,0.0619999999999999
"CP9",39,65.25,6.36910221135229,0.842992,2.45174831220443,9.89236318240489,3,1,0.669225346540727,0.163310313111597,0.299544322253268,0.363157894736842,0.326,0.492,163,0.326,0.157008,0.742,0.99815572519084,2.04633709379301,0,0.1
"CQ1",28,30.5,3.53167203480816,0.716848,1.90045906319923,6.40751711355849,2,1,0.570330859764458,0.126131144100291,0.310861989649152,0.329185185185185,0.48,0.69,240,0.48,0.283152,0.828,0.998828244274809,2.03139333597882,0,0.092
"CQ10",44,53.5454545454545,4.29981768773004,0.767432,2.2433791559631,11.6271251604,2,1,0.59282947552505,0.0977231292665918,0.35767166038869,0.354418604651163,0.426,0.636,213,0.426,0.232568,0.732,0.998141984732825,2.03722394587903,0,0.192
"CQ11",44,65.375,4.30707738956654,0.767824,2.26165059039515,11.6271251604,2,1,0.597657836733033,0.0978881224901485,0.330383072403366,0.355162790697674,0.442,0.608,221,0.442,0.232176,0.722,0.99817786259542,2.04049201685403,0,0.22
"CQ12",40,42.3333333333333,7.28098788443616,0.862656,2.6275467356643,10.2318604091337,3,1,0.712288587455464,0.182024697110904,0.36837933651072,0.436923076923077,0.266,0.49,133,0.266,0.137344,0.766,0.997721374045801,2.01020883911306,0,0.152
"CQ2",35,50.6,3.85969245970481,0.740912,2.02888945009341,8.57188206196835,2,1,0.570658460157474,0.110276927420137,0.311055402911383,0.316764705882353,0.454,0.66,227,0.454,0.259088,0.846,0.998622900763359,2.05167448007335,0,0.082
"CQ3",21,24.5,1.37234451336664,0.27132,0.789234666013742,4.43636598748698,1,1,0.259231022979059,0.0653497387317446,0.30579475439432,0.1554,0.852,0.894,426,0.852,0.72868,0.942,0.999504580152672,2.05425976911467,0,0.04
"CQ4",35,38.5,5.58909009613235,0.82108,2.32877565589407,8.57188206196835,2,1,0.655006377889902,0.159688288460924,0.324986785725262,0.385882352941176,0.292,0.574,146,0.292,0.17892,0.77,0.998286259541985,2.00432735189805,0,0.0620000000000001
"CQ5",33,51.2,2.55440890977828,0.60852,1.65687185880999,7.9343056342081,1,1,0.473864800714196,0.0774063305993417,0.311121949697099,0.2525625,0.608,0.71,304,0.608,0.39148,0.306,0.998942748091603,2.0554444004425,0,0.04
"CQ6",73,98.0909090909091,15.8911772184083,0.937072,3.36629429580332,23.5311458143698,5,1,0.784599957645163,0.217687359156279,0.439758094993246,0.472861111111111,0.13,0.252,65,0.13,0.062928,0.478,0.995259541984733,2.05433352040024,0,0.47
"CQ7",33,54,2.74134830475021,0.635216,1.62861106470252,7.9343056342081,1,1,0.465782222996098,0.0830711607500063,0.311788905552343,0.248125,0.554,0.788,277,0.554,0.364784,0.886,0.998976335877863,2.05714444445417,0,0.0599999999999999
"CQ8",26,33,4.8602200707648,0.794248,2.05971531659736,5.82414534638328,2,1,0.632183636230788,0.186931541183262,0.254990499241031,0.34304,0.362,0.588,181,0.362,0.205752,0.742,0.998814503816794,2.02493530372791,0,0.0600000000000001
"CQ9",28,37.4285714285714,1.91292371260234,0.47724,1.23916911649763,6.40751711355849,1,1,0.371876669848355,0.0683187040215122,0.308485655280394,0.194666666666667,0.708,0.848,354,0.708,0.52276,0.874,0.999270992366412,2.0552865889685,0,0.092
"CR1",20,26,1.70767360209839,0.414408,1.01665999620085,4.17128013640499,1,1,0.33936944405073,0.0853836801049195,0.235313140253712,0.206315789473684,0.756,0.85,378,0.756,0.585592,0.918,0.99949465648855,2.03263980869448,0,0.0619999999999999
"CR10",20,30.5,3.70546036639592,0.730128,1.75848732588387,4.17128013640499,2,1,0.586997490198843,0.185273018319796,0.222339136191348,0.326315789473684,0.434,0.692,217,0.434,0.269872,0.884,0.999118320610687,1.94408644472447,0,0.076
"CR11",19,34,1.99454293054204,0.498632,1.17669705849194,3.91048181046976,1,1,0.399633705034384,0.104975943712739,0.20697814243338,0.234222222222222,0.692,0.808,346,0.692,0.501368,0.9,0.999458015267175,2.03074572623853,0,0.0600000000000001
"CR12",24,31.5,4.70066185318893,0.787264,1.97346751045059,5.25676062752235,2,1,0.620967301310478,0.195860910549539,0.260254500800073,0.322086956521739,0.356,0.572,178,0.356,0.212736,0.814,0.99890534351145,2.03170456687838,0,0.0700000000000001
"CR2",16,25.3333333333333,2.90873551449714,0.656208,1.41505194926059,3.1545409769796,1,1,0.510372107449627,0.181795969656071,0.170476574167285,0.2592,0.524,0.734,262,0.524,0.343792,0.714,0.999390076335878,1.97090873640442,0,0.044
"CR3",29,51.75,2.28185469149325,0.56176,1.43123798528769,6.7051154650831,1,1,0.425040761949757,0.0786846445342499,0.286593615244437,0.216928571428571,0.64,0.79,320,0.64,0.43824,0.882,0.999192366412214,2.04929102321028,0,0.096
"CR4",20,24.2,1.80513235230407,0.446024,1.10607879441847,4.17128013640499,1,1,0.369218172192095,0.0902566176152035,0.24625023965715,0.214736842105263,0.734,0.824,367,0.734,0.553976,0.826,0.99944961832061,2.04212699556006,0,0.0720000000000001
"CR5",25,27.625,2.60367847695224,0.615928,1.54590616894171,5.5384363942988,1,1,0.480262754157348,0.10414713907809,0.276394383828269,0.260416666666667,0.588,0.764,294,0.588,0.384072,0.898,0.999173282442748,2.03988547433164,0,0.052
"CR6",22,26.6666666666667,3.88500388500388,0.7426,1.69375094151226,4.7056775666431,2,1,0.547954603364329,0.176591085681995,0.215311385766529,0.239238095238095,0.418,0.608,209,0.418,0.2574,0.932,0.99915572519084,2.04043003375338,0,0.054
"CR7",28,37.1666666666667,3.85909666265321,0.740872,1.84789327072223,6.40751711355849,2,1,0.554555779838697,0.137824880809043,0.25630130442205,0.28562962962963,0.43,0.654,215,0.43,0.259128,0.868,0.998975572519084,2.01120946344105,0,0.106
"CR8",26,35.1666666666667,2.53724678277108,0.605872,1.50567151838711,5.82414534638328,1,1,0.46213226060559,0.0975864147219646,0.258372268919888,0.24736,0.6,0.756,300,0.6,0.394128,0.902,0.999211450381679,2.04183368646648,0,0.0760000000000001
"CR9",18,19.5,2.89392045191462,0.654448,1.49747623518408,3.65403978254341,1,1,0.518091221689095,0.160773358439701,0.225881388483568,0.263294117647059,0.54,0.72,270,0.54,0.345552,0.934,0.999309923664122,2.03638278078914,0,0.0359999999999999
"CS1",19,37.3333333333333,1.24906320259805,0.1994,0.594735928925266,3.91048181046976,1,1,0.201986162095176,0.0657401685577922,0.268217867781466,0.111888888888889,0.894,0.916,447,0.894,0.8006,0.946,0.999606870229008,2.05251309178677,0,0.026
"CS10",14,24.5,1.11236684968809,0.101016,0.329055237759075,2.67351858578147,1,1,0.124686657643412,0.0794547749777209,0.248820182349095,0.056,0.948,0.956,474,0.948,0.898984,0.974,0.999709923664122,2.05375801356815,0,0.014
"CS11",40,95.2,3.73692077727952,0.7324,2.0083097892266,10.2318604091337,2,1,0.544422720831087,0.093423019431988,0.288407525449777,0.273846153846154,0.482,0.616,241,0.482,0.2676,0.608,0.998640458015267,2.04845732984227,0,0.112
"CS12",19,26,1.49453597647003,0.330896,0.882356738171529,3.91048181046976,1,1,0.29966888239651,0.0786597882352645,0.253311970950968,0.178,0.814,0.884,407,0.814,0.669104,0.958,0.999525954198473,2.04666263269641,0,0.024
"CS2",21,66.5,1.27686524474953,0.216832,0.64153241541024,4.43636598748698,1,1,0.210716928034846,0.0608031068928348,0.274846203085559,0.1218,0.884,0.912,442,0.884,0.783168,0.916,0.999577099236641,2.05425976911467,0,0.0659999999999999
"CS3",13,20,1.11691909038109,0.10468,0.328868811584925,2.44022025688228,1,1,0.128216493096923,0.0859168531062379,0.22546384241074,0.0585,0.946,0.958,473,0.946,0.89532,0.956,0.999723664122137,2.05246946466724,0,0.03
"CS4",17,20.5,1.185182375864,0.156248,0.476109754393209,3.40203082832597,1,1,0.16804585344483,0.069716610344941,0.277148789086022,0.087125,0.918,0.946,459,0.918,0.843752,0.944,0.999653435114504,2.05004195985638,0,0.0499999999999999
"CS5",18,23.25,1.33517052797983,0.251032,0.716285146225589,3.65403978254341,1,1,0.247817653306631,0.0741761404433241,0.267263771479858,0.144,0.864,0.898,432,0.864,0.748968,0.932,0.999574045801527,2.03401544504451,0,0.04
"CS6",22,29,2.28006493624938,0.561416,1.44947405843691,4.7056775666431,1,1,0.468927256842462,0.103639315284063,0.243979189107204,0.304761904761905,0.648,0.754,324,0.648,0.438584,0.816,0.999238167938931,2.00675328212002,0,0.036
"CS7",13,16.3333333333333,2.23214285714286,0.552,0.980627551392086,2.44022025688228,2,1,0.382318484588946,0.171703296703297,0.180937366095013,0.141833333333333,0.48,0.946,240,0.48,0.448,0.478,0.999531297709924,2.02214153127198,0,0.024
"CS8",10,15,1.10733141986464,0.096928,0.287948691150812,1.77097289332648,1,1,0.125054527638061,0.110733141986464,0.184762412520614,0.0555555555555555,0.95,0.97,475,0.95,0.903072,0.97,0.999754198473282,2.04583969717695,0,0.026
"CS9",25,32.5,1.46637886537469,0.318048,0.941049601255756,5.5384363942988,1,1,0.292353496206797,0.0586551546149876,0.321992645651243,0.183333333333333,0.824,0.862,412,0.824,0.681952,0.912,0.999383969465649,2.05650487159855,0,0.046
"CT1",44,46.3333333333333,12.2561035395627,0.918408,3.01413904958719,11.6271251604,5,1,0.796508457866647,0.278547807717334,0.384535007672331,0.499348837209302,0.188,0.332,94,0.188,0.081592,0.456,0.996932824427481,1.99939779454173,0,0.252
"CT10",14,17.75,1.4490401558008,0.309888,0.68532257426058,2.67351858578147,1,1,0.259684610322767,0.103502868271486,0.205310858142829,0.128615384615385,0.82,0.952,410,0.82,0.690112,0.148,0.999658015267175,2.043858823973,0,0.00800000000000001
